STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       5717;19170401;19170430;    5;  -999;   4.30;    8.50;    1.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19170501;19170531;    5;  -999;  16.40;   22.30;   10.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19170601;19170630;    5;  -999;  19.20;   25.50;   14.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19170701;19170731;    5;  -999;  17.60;   22.20;   13.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19170801;19170831;    5;  -999;  17.00;   21.00;   13.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19170901;19170930;    5;  -999;  15.10;   19.70;   10.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19171001;19171031;    5;  -999;   7.70;   10.90;    4.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19171101;19171130;    5;  -999;   6.40;    8.30;    4.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19171201;19171231;    5;  -999;  -0.50;    1.50;   -2.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19180101;19180131;    5;  -999;   3.00;    5.70;    0.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19180201;19180228;    5;  -999;   3.90;    6.50;    1.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19180301;19180331;    5;  -999;   5.40;   10.10;    1.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19180401;19180430;    5;  -999;   8.80;   12.40;    5.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19180501;19180531;    5;  -999;  15.20;   20.30;    9.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19180601;19180630;    5;  -999;  13.30;   18.30;    8.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19180701;19180731;    5;  -999;  16.90;   21.80;   12.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19180801;19180831;    5;  -999;  16.30;   21.00;   12.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19180901;19180930;    5;  -999;  13.30;   17.40;   10.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19181001;19181031;    5;  -999;   9.20;   12.20;    6.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19181101;19181130;    5;  -999;   4.60;    6.90;    2.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19181201;19181231;    5;  -999;   5.80;    7.50;    3.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19190101;19190131;    5;  -999;   2.10;    3.80;   -0.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19190201;19190228;    5;  -999;   1.50;    4.00;   -1.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19190301;19190331;    5;  -999;   4.10;    7.40;    1.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19190401;19190430;    5;  -999;   6.10;   10.30;    2.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19190501;19190531;    5;  -999;  13.80;   18.80;    7.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19190601;19190630;    5;  -999;  15.40;   20.20;   10.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19190701;19190731;    5;  -999;  14.30;   18.10;   10.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19190801;19190831;    5;  -999;  16.60;   21.70;   11.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19190901;19190930;    5;  -999;  15.10;   20.50;   10.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19191001;19191031;    5;  -999;   6.70;   10.00;    3.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19191101;19191130;    5;  -999;   2.30;    4.40;   -0.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19191201;19191231;    5;  -999;   3.20;    5.00;    0.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19200101;19200131;    5;  -999;   3.80;    5.90;    1.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19200201;19200229;    5;  -999;   5.80;    9.00;    2.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19200301;19200331;    5;  -999;   8.00;   12.00;    4.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19200401;19200430;    5;  -999;   9.80;   14.00;    6.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19200501;19200531;    5;  -999;  14.50;   19.50;    9.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19200601;19200630;    5;  -999;  16.40;   21.30;   11.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19200701;19200731;    5;  -999;  17.50;   22.50;   12.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19200801;19200831;    5;  -999;  14.80;   19.50;   10.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19200901;19200930;    5;  -999;  13.70;   17.70;   10.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19201001;19201031;    5;  -999;   9.10;   14.40;    4.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19201101;19201130;    5;  -999;   4.10;    7.70;    0.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19201201;19201231;    5;  -999;   2.40;    4.10;   -0.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19210101;19210131;    5;  -999;   5.60;    7.60;    3.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19210201;19210228;    5;  -999;   3.20;    5.60;    0.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19210301;19210331;    5;  -999;   6.90;   11.40;    2.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19210401;19210430;    5;  -999;   8.80;   14.20;    3.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19210501;19210531;    5;  -999;  14.20;   19.60;    8.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19210601;19210630;    5;  -999;  14.80;   19.40;   10.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19210701;19210731;    5;  -999;  19.40;   24.90;   13.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19210801;19210831;    5;  -999;  17.60;   23.00;   13.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19210901;19210930;    5;  -999;  14.60;   20.30;    9.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19211001;19211031;    5;  -999;  13.30;   17.70;    8.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19211101;19211130;    5;  -999;   2.20;    5.00;   -0.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19211201;19211231;    5;  -999;   2.70;    5.10;   -3.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19220101;19220131;    5;  -999;   0.00;    2.50;   -2.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19220201;19220228;    5;  -999;   2.00;    5.00;   -1.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19220301;19220331;    5;  -999;   4.30;    8.00;    0.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19220401;19220430;    5;  -999;   6.00;   10.60;    2.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19220501;19220531;    5;  -999;  14.40;   21.20;    7.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19220601;19220630;    5;  -999;  16.20;   21.50;   10.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19220701;19220731;    5;  -999;  15.80;   20.90;   11.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19220801;19220831;    5;  -999;  15.90;   21.20;   11.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19220901;19220930;    5;  -999;  12.10;   16.30;    8.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19221001;19221031;    5;  -999;   6.00;    9.80;    2.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19221101;19221130;    5;  -999;   4.00;    6.00;    1.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19221201;19221231;    5;  -999;   4.00;    5.60;    1.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19230101;19230131;    5;  -999;   3.40;    4.70;    1.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19230201;19230228;    5;  -999;   3.80;    6.00;    0.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19230301;19230331;    5;  -999;   6.70;   10.80;    3.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19230401;19230430;    5;  -999;   8.20;   13.40;    3.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19230501;19230531;    5;  -999;  11.10;   15.60;    6.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19230601;19230630;    5;  -999;  11.20;   15.40;    7.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19230701;19230731;    5;  -999;  19.70;   25.50;   12.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19230801;19230831;    5;  -999;  16.40;   21.90;   11.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19230901;19230930;    5;  -999;  14.70;   18.90;   10.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19231001;19231031;    5;  -999;  11.10;   14.20;    8.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19231101;19231130;    5;  -999;   3.50;    5.60;    1.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19241201;19241231;    5;  -999;   4.20;    6.00;    1.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19250101;19250131;    5;  -999;   4.40;    6.30;    1.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19250201;19250228;    5;  -999;   5.00;    6.80;    2.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19250301;19250331;    5;  -999;   2.90;    5.90;    0.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19250401;19250430;    5;  -999;   9.00;   12.50;    6.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19250501;19250531;    5;  -999;  15.20;   20.20;   13.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19250601;19250630;    5;  -999;  15.90;   20.60;   12.90;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19250701;19250731;    5;  -999;  19.30;   23.60;   14.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19250801;19250831;    5;  -999;  17.00;   20.70;   12.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19250901;19250930;    5;  -999;  11.40;   14.60;    7.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19251001;19251031;    5;  -999;   9.70;   13.40;    5.50;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19251101;19251130;    5;  -999;   3.10;    5.90;    0.70;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19251201;19251231;    5;  -999;   2.20;    4.50;   -0.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19260101;19260131;    5;  -999;   2.40;    4.50;    0.60;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19260201;19260228;    5;  -999;   7.40;    9.80;    5.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19260301;19260331;    5;  -999;   5.80;    8.60;    2.80;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19260401;19260430;    5;  -999;  11.00;   15.00;    6.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19260501;19260531;    5;  -999;  11.30;   15.10;    7.00;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19260601;19260630;    5;  -999;  14.60;   18.40;   10.20;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19260701;19260731;    5;  -999;  18.00;   22.30;   14.40;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19260801;19260831;    5;  -999;  16.90;   20.40;   13.10;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5717;19260901;19260930;    5;  -999;  15.90;   19.40;   12.30;-999;-999;-999;-999;-999;-999;-999;-999;eor
